1897.8127 2021.4273 [2, 8, 113, 97, 52, 0]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]
-618.8444 1226.3269 [198, 186, 58, 76, 1, 113]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]
-531.3632 1193.2432 [194, 150, 17, 8, 95, 116]
-618.8444 1226.3269 [198, 186, 58, 76, 1, 113]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
