-30.9705 26.913 [33, 12, 165, 4, 3, 41]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
-142.9386 22.4011 [85, 23, 18, 2, 1, 7]
-98.6194 6.2019 [3, 38, 6, 13, 1, 7]
-56.7445 5.147 [14, 26, 15, 9, 2, 7]
-111.1219 11.8244 [1, 39, 22, 1, 16, 41]
-83.4203 5.8003 [7, 35, 3, 3, 3, 12]
-244.9105 75.5805 [99, 20, 94, 2, 135, 106]
-228.4803 55.2303 [97, 21, 146, 5, 54, 66]
-34.9469 4.6669 [22, 18, 6, 11, 3, 8]
-150.9441 27.3541 [86, 25, 73, 0, 0, 10]
-218.3446 38.3871 [96, 19, 122, 3, 1, 25]
-218.3713 49.8338 [96, 22, 184, 39, 5, 21]
-115.8237 13.5037 [0, 40, 6, 1, 11, 52]


-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]
-106.2925 7.4625 [2, 39, 10, 0, 0, 22]
-192.8002 36.9402 [93, 20, 6, 1, 34, 64]
